H3K4me1_chr1-3556 1_internal_22891
H3K27ac_chr10-39400 10_internal_11566
H3K27ac_chr10-39458 10_internal_9031
H3K27ac_chr10-39462 10_internal_9461
H3K27ac_chr10-39468 10_internal_8890
H3K27ac_chr10-39525 10_internal_8803
H3K27ac_chr10-39527 10_internal_8803
H3K27ac_chr10-39579 10_internal_9142
H3K27ac_chr10-39623 10_internal_8744
H3K27ac_chr10-39639 10_internal_7957
H3K27ac_chr10-39648 10_internal_11045
H3K27ac_chr10-39660 10_internal_10954
H3K27ac_chr10-39681 10_internal_9212
H3K27ac_chr10-39714 10_internal_11503
H3K27ac_chr10-39718 10_internal_11476
H3K27ac_chr10-39732 10_internal_10347
H3K27ac_chr10-39744 10_internal_10443
H3K27ac_chr10-39745 10_internal_9480
H3K27ac_chr10-39759 10_internal_9400
H3K27ac_chr10-39780 10_internal_11474
H3K27ac_chr10-39783 10_internal_9807
H3K27ac_chr10-39791 10_internal_8631
H3K27ac_chr10-39796 10_internal_10545
H3K27ac_chr10-39797 10_internal_10545
H3K27ac_chr10-39800 10_internal_10815
H3K27ac_chr11-4576 11_internal_8318
H3K27ac_chr11-5365 11_internal_8318
H3K27ac_chr11-10641 11_internal_10290
H3K27ac_chr11-20212 11_internal_11887
H3K27ac_chr11-20670 11_internal_11553
H3K27ac_chr11-21498 11_internal_11616
H3K27ac_chr11-21853 11_internal_10600
H3K27ac_chr11-23175 11_internal_8044
H3K27ac_chr11-24150 11_internal_8191
H3K27ac_chr11-24303 11_internal_9519
H3K27ac_chr11-24357 11_internal_8299
H3K27ac_chr11-24992 11_internal_8905
H3K27ac_chr11-25017 11_internal_11008
H3K27ac_chr11-25333 11_internal_7860
H3K27ac_chr11-25521 11_internal_10526
H3K27ac_chr11-25711 11_internal_10203
H3K27ac_chr11-25771 11_internal_8637
H3K27ac_chr11-26743 11_internal_8407
H3K27ac_chr11-27207 11_internal_10072
H3K27ac_chr11-27259 11_internal_11799
H3K27ac_chr11-27372 11_internal_11148
H3K27ac_chr11-27551 11_internal_8813
H3K27ac_chr11-28027 11_internal_8580
H3K27ac_chr11-28068 11_internal_9059
H3K27ac_chr11-28635 11_internal_9624
H3K27ac_chr11-28882 11_internal_8323
H3K27ac_chr11-28912 11_internal_11799
H3K27ac_chr11-29003 11_internal_11500
H3K27ac_chr11-29024 11_internal_11860
H3K27ac_chr11-29098 11_internal_11289
H3K27ac_chr11-29107 11_internal_11762
H3K27ac_chr11-29554 11_internal_7877
H3K27ac_chr11-29677 11_internal_7856
H3K27ac_chr11-30190 11_internal_9379
H3K27ac_chr11-30236 11_internal_9059
H3K27ac_chr11-30263 11_internal_8251
H3K27ac_chr11-30522 11_internal_8188
H3K27ac_chr11-30578 11_internal_11763
H3K27ac_chr11-30580 11_internal_11763
H3K27ac_chr11-30639 11_internal_11587
H3K27ac_chr11-30730 11_internal_11076
H3K27ac_chr11-30759 11_internal_12109
H3K27ac_chr11-30779 11_internal_12291
H3K27ac_chr11-30797 11_internal_12277
H3K27ac_chr11-30943 11_internal_9535
H3K27ac_chr11-31333 11_internal_10260
H3K27ac_chr11-31354 11_internal_7795
H3K27ac_chr11-31438 11_internal_8580
H3K27ac_chr11-31454 11_internal_9342
H3K27ac_chr11-31490 11_internal_9227
H3K27ac_chr11-31543 11_internal_8678
H3K27ac_chr11-31633 11_internal_8637
H3K27ac_chr11-31718 11_internal_12929
H3K27ac_chr11-31881 11_internal_9342
H3K27ac_chr11-32201 11_internal_10632
H3K27ac_chr11-32326 11_internal_8964
H3K27ac_chr11-32374 11_internal_12521
H3K27ac_chr11-32377 11_internal_7806
H3K27ac_chr11-32410 11_internal_7844
H3K27ac_chr11-32521 11_internal_7818
H3K27ac_chr11-32596 11_internal_11799
H3K27ac_chr11-32640 11_internal_8588
H3K27ac_chr11-32661 11_internal_7650
H3K27ac_chr11-32688 11_internal_8188
H3K27ac_chr11-32705 11_internal_7683
H3K27ac_chr11-32749 11_internal_8332
H3K27ac_chr11-32830 11_internal_12141
H3K27ac_chr11-32843 11_internal_7806
H3K27ac_chr11-32936 11_internal_7717
H3K27ac_chr11-32943 11_internal_7877
H3K27ac_chr11-33020 11_internal_10880
H3K27ac_chr11-33025 11_internal_9519
H3K27ac_chr11-33047 11_internal_9156
H3K27ac_chr11-33124 11_internal_10290
H3K27ac_chr11-33126 11_internal_8272
H3K27ac_chr11-33186 11_internal_8571
H3K27ac_chr11-33242 11_internal_10381
H3K27ac_chr11-33273 11_internal_11587
H3K27ac_chr11-33308 11_internal_11944
H3K27ac_chr11-33408 11_internal_7877
H3K27ac_chr11-33419 11_internal_10426
H3K27ac_chr11-33426 11_internal_10521
H3K27ac_chr11-33510 11_internal_9475
H3K27ac_chr11-33516 11_internal_8063
H3K27ac_chr11-33620 11_internal_9957
H3K27ac_chr11-33652 11_internal_8461
H3K27ac_chr11-33657 11_internal_11958
H3K27ac_chr11-33658 11_internal_8461
H3K27ac_chr11-33700 11_internal_9175
H3K27ac_chr11-33717 11_internal_8222
H3K27ac_chr11-33739 11_internal_8556
H3K27ac_chr11-33847 11_internal_9119
H3K27ac_chr11-34004 11_internal_9519
H3K27ac_chr11-34093 11_internal_8881
H3K27ac_chr11-34142 11_internal_8461
H3K27ac_chr11-34171 11_internal_11500
H3K27ac_chr11-34211 11_internal_11925
H3K27ac_chr11-34212 11_internal_10444
H3K27ac_chr11-34362 11_internal_10238
H3K27ac_chr11-34395 11_internal_12109
H3K27ac_chr11-34440 11_internal_10820
H3K27ac_chr11-34474 11_internal_8670
H3K27ac_chr11-34503 11_internal_10711
H3K27ac_chr11-34516 11_internal_8003
H3K27ac_chr11-34572 11_internal_11672
H3K27ac_chr11-34573 11_internal_11672
H3K27ac_chr11-34577 11_internal_8104
H3K27ac_chr11-34600 11_internal_9132
H3K27ac_chr11-34601 11_internal_9132
H3K27ac_chr11-34687 11_internal_10908
H3K27ac_chr11-34715 11_internal_10395
H3K27ac_chr11-34726 11_internal_11763
H3K27ac_chr11-34727 11_internal_9727
H3K27ac_chr11-34741 11_internal_9379
H3K27ac_chr11-34744 11_internal_11096
H3K27ac_chr11-34802 11_internal_11289
H3K27ac_chr11-34819 11_internal_12521
H3K27ac_chr11-34857 11_internal_11067
H3K27ac_chr11-34951 11_internal_9596
H3K27ac_chr11-34997 11_internal_12654
H3K27ac_chr11-35037 11_internal_8131
H3K27ac_chr11-35075 11_internal_8212
H3K27ac_chr11-35135 11_internal_8881
H3K27ac_chr11-35161 11_internal_9136
H3K27ac_chr11-35184 11_internal_10586
H3K27ac_chr11-35200 11_internal_9684
H3K27ac_chr11-35201 11_internal_9624
H3K27ac_chr11-35202 11_internal_9624
H3K27ac_chr11-35273 11_internal_8514
H3K27ac_chr11-35354 11_internal_7724
H3K27ac_chr11-35525 11_internal_10820
H3K27ac_chr11-35601 11_internal_9519
H3K27ac_chr11-35625 11_internal_8063
H3K27ac_chr11-35651 11_internal_10725
H3K27ac_chr11-35689 11_internal_11606
H3K27ac_chr11-35714 11_internal_8977
H3K27ac_chr11-35723 11_internal_7971
H3K27ac_chr11-35739 11_internal_8958
H3K27ac_chr11-35793 11_internal_8944
H3K27ac_chr11-35891 11_internal_7789
H3K27ac_chr11-35988 11_internal_7625
H3K27ac_chr11-36013 11_internal_8559
H3K27ac_chr11-36046 11_internal_10382
H3K27ac_chr11-36154 11_internal_10880
H3K27ac_chr11-36175 11_internal_8675
H3K27ac_chr11-36240 11_internal_8886
H3K27ac_chr11-36245 11_internal_11023
H3K27ac_chr11-36345 11_internal_9534
H3K27ac_chr11-36359 11_internal_8407
H3K27ac_chr11-36372 11_internal_10908
H3K27ac_chr11-36390 11_internal_10529
H3K27ac_chr11-36518 11_internal_10600
H3K27ac_chr11-36520 11_internal_12521
H3K27ac_chr11-36530 11_internal_7910
H3K27ac_chr11-36570 11_internal_11067
H3K27ac_chr11-36601 11_internal_11196
H3K27ac_chr11-36628 11_internal_10099
H3K27ac_chr11-36840 11_internal_10829
H3K27ac_chr11-36895 11_internal_9957
H3K27ac_chr11-36897 11_internal_10405
H3K27ac_chr11-36935 11_internal_7683
H3K27ac_chr11-36950 11_internal_9672
H3K27ac_chr11-36982 11_internal_8222
H3K27ac_chr11-36988 11_internal_11726
H3K27ac_chr11-37005 11_internal_9379
H3K27ac_chr11-37062 11_internal_9227
H3K27ac_chr11-37085 11_internal_11762
H3K27ac_chr11-37105 11_internal_8716
H3K27ac_chr11-37222 11_internal_12291
H3K27ac_chr11-37286 11_internal_9532
H3K27ac_chr11-37346 11_internal_9475
H3K27ac_chr11-37347 11_internal_11461
H3K27ac_chr11-37352 11_internal_11497
H3K27ac_chr11-37390 11_internal_8035
H3K27ac_chr11-37409 11_internal_11606
H3K27ac_chr11-37420 11_internal_9045
H3K27ac_chr11-37476 11_internal_12275
H3K27ac_chr11-37532 11_internal_10486
H3K27ac_chr11-37533 11_internal_10486
H3K27ac_chr11-37534 11_internal_8562
H3K27ac_chr11-37541 11_internal_8591
H3K27ac_chr11-37627 11_internal_8580
H3K27ac_chr11-37638 11_internal_7956
H3K27ac_chr11-37742 11_internal_7910
H3K27ac_chr11-37768 11_internal_11465
H3K27ac_chr11-37769 11_internal_11465
H3K27ac_chr11-37835 11_internal_12411
H3K27ac_chr11-37842 11_internal_8090
H3K27ac_chr11-37858 11_internal_7717
H3K27ac_chr11-37919 11_internal_9302
H3K27ac_chr11-38105 11_internal_8272
H3K27ac_chr11-38106 11_internal_10362
H3K27ac_chr11-38117 11_internal_8958
H3K27ac_chr11-38121 11_internal_12275
H3K27ac_chr11-38166 11_internal_11958
H3K27ac_chr11-38198 11_internal_11885
H3K27ac_chr11-38239 11_internal_11925
H3K27ac_chr11-38241 11_internal_10444
H3K27ac_chr11-38347 11_internal_8704
H3K27ac_chr11-38360 11_internal_8397
H3K27ac_chr11-38361 11_internal_8397
H3K27ac_chr11-38367 11_internal_10600
H3K27ac_chr11-38390 11_internal_8251
H3K27ac_chr11-38559 11_internal_9302
H3K27ac_chr11-38582 11_internal_8004
H3K27ac_chr11-38637 11_internal_9519
H3K27ac_chr11-38656 11_internal_11058
H3K27ac_chr11-38694 11_internal_11887
H3K27ac_chr11-38701 11_internal_8402
H3K27ac_chr11-38752 11_internal_8139
H3K27ac_chr11-38789 11_internal_8819
H3K27ac_chr11-38813 11_internal_8299
H3K27ac_chr11-38869 11_internal_9624
H3K27ac_chr11-38876 11_internal_9534
H3K27ac_chr11-38886 11_internal_8407
H3K27ac_chr11-38892 11_internal_10079
H3K27ac_chr11-38913 11_internal_8611
H3K27ac_chr11-38937 11_internal_11763
H3K27ac_chr11-38938 11_internal_11763
H3K27ac_chr11-39011 11_internal_7789
H3K27ac_chr11-39080 11_internal_10917
H3K27ac_chr11-39083 11_internal_10917
H3K27ac_chr11-39084 11_internal_10917
H3K27ac_chr11-39105 11_internal_9353
H3K27ac_chr11-39135 11_internal_8044
H3K27ac_chr11-39186 11_internal_9644
H3K27ac_chr11-39200 11_internal_12109
H3K27ac_chr11-39286 11_internal_9302
H3K27ac_chr11-39305 11_internal_9532
H3K27ac_chr11-39336 11_internal_8098
H3K27ac_chr11-39364 11_internal_9519
H3K27ac_chr11-39431 11_internal_11845
H3K27ac_chr11-39453 11_internal_11606
H3K27ac_chr11-39463 11_internal_11796
H3K27ac_chr11-39464 11_internal_8104
H3K27ac_chr11-39552 11_internal_10586
H3K27ac_chr11-39601 11_internal_11885
H3K27ac_chr11-39692 11_internal_8167
H3K27ac_chr11-39796 11_internal_12521
H3K27ac_chr11-39843 11_internal_11465
H3K27ac_chr11-39868 11_internal_7844
H3K27ac_chr11-39904 11_internal_8559
H3K27ac_chr11-39978 11_internal_10072
H3K27ac_chr11-39990 11_internal_11757
H3K27ac_chr11-39994 11_internal_12277
H3K27ac_chr11-40000 11_internal_10521
H3K27ac_chr11-40026 11_internal_7803
H3K27ac_chr11-40043 11_internal_10969
H3K27ac_chr11-40090 11_internal_7737
H3K27ac_chr11-40101 11_internal_10711
H3K27ac_chr11-40103 11_internal_9519
H3K27ac_chr11-40124 11_internal_8675
H3K27ac_chr11-40191 11_internal_8867
H3K27ac_chr11-40198 11_internal_11672
H3K27ac_chr11-40209 11_internal_8695
H3K27ac_chr11-40242 11_internal_8881
H3K27ac_chr11-40252 11_internal_7860
H3K27ac_chr11-40256 11_internal_8754
H3K27ac_chr11-40260 11_internal_7650
H3K27ac_chr11-40265 11_internal_11945
H3K27ac_chr11-40277 11_internal_10405
H3K27ac_chr11-40365 11_internal_9478
H3K27ac_chr11-40367 11_internal_8611
H3K27ac_chr11-40395 11_internal_7540
H3K27ac_chr11-40415 11_internal_9204
H3K27ac_chr11-40442 11_internal_10381
H3K27ac_chr11-40471 11_internal_9298
H3K27ac_chr11-40562 11_internal_7806
H3K27ac_chr11-40582 11_internal_8684
H3K27ac_chr11-40621 11_internal_8678
H3K27ac_chr11-40637 11_internal_8679
H3K27ac_chr11-40664 11_internal_11076
H3K27ac_chr11-40683 11_internal_12411
H3K27ac_chr11-40706 11_internal_10382
H3K27ac_chr11-40707 11_internal_9047
H3K27ac_chr11-40809 11_internal_8186
H3K27ac_chr11-40822 11_internal_8838
H3K27ac_chr11-40823 11_internal_8838
H3K27ac_chr11-40846 11_internal_8098
H3K27ac_chr11-40906 11_internal_11497
H3K27ac_chr11-40917 11_internal_8545
H3K27ac_chr11-40952 11_internal_11887
H3K27ac_chr11-40972 11_internal_8035
H3K27ac_chr11-40988 11_internal_8867
H3K27ac_chr11-40999 11_internal_9779
H3K27ac_chr11-41002 11_internal_12929
H3K27ac_chr11-41045 11_internal_8977
H3K27ac_chr11-41063 11_internal_8881
H3K27ac_chr11-41068 11_internal_8165
H3K27ac_chr11-41070 11_internal_8066
H3K27ac_chr11-41071 11_internal_10290
H3K27ac_chr11-41087 11_internal_8958
H3K27ac_chr11-41097 11_internal_9629
H3K27ac_chr11-41141 11_internal_11958
H3K27ac_chr11-41148 11_internal_11209
H3K27ac_chr11-41162 11_internal_9254
H3K27ac_chr11-41205 11_internal_9175
H3K27ac_chr11-41230 11_internal_7540
H3K27ac_chr11-41259 11_internal_8580
H3K27ac_chr11-41260 11_internal_8580
H3K27ac_chr11-41282 11_internal_7632
H3K27ac_chr11-41356 11_internal_8440
H3K27ac_chr11-41395 11_internal_7724
H3K27ac_chr11-41436 11_internal_7842
H3K27ac_chr11-41452 11_internal_7625
H3K27ac_chr11-41458 11_internal_7625
H3K27ac_chr11-41580 11_internal_10072
H3K27ac_chr11-41582 11_internal_8890
H3K27ac_chr11-41641 11_internal_9532
H3K27ac_chr11-41646 11_internal_10686
H3K27ac_chr11-41650 11_internal_10549
H3K27ac_chr11-41660 11_internal_8838
H3K27ac_chr11-41686 11_internal_7737
H3K27ac_chr11-41710 11_internal_9519
H3K27ac_chr11-41785 11_internal_8402
H3K27ac_chr11-41823 11_internal_8886
H3K27ac_chr11-41832 11_internal_11023
H3K27ac_chr11-41849 11_internal_8104
H3K27ac_chr11-41874 11_internal_7700
H3K27ac_chr11-41877 11_internal_8165
H3K27ac_chr11-41914 11_internal_7942
H3K27ac_chr11-41959 11_internal_10758
H3K27ac_chr11-41981 11_internal_9684
H3K27ac_chr11-41983 11_internal_8562
H3K27ac_chr11-41997 11_internal_9254
H3K27ac_chr11-42046 11_internal_11148
H3K27ac_chr11-42120 11_internal_9342
H3K27ac_chr11-42130 11_internal_11516
H3K27ac_chr11-42229 11_internal_10361
H3K27ac_chr11-42242 11_internal_8684
H3K27ac_chr11-42264 11_internal_9353
H3K27ac_chr11-42279 11_internal_7842
H3K27ac_chr11-42386 11_internal_12109
H3K27ac_chr11-42434 11_internal_9596
H3K27ac_chr11-42442 11_internal_12277
H3K27ac_chr11-42449 11_internal_10042
H3K27ac_chr11-42453 11_internal_10042
H3K27ac_chr11-42470 11_internal_9302
H3K27ac_chr11-42559 11_internal_9519
H3K27ac_chr11-42637 11_internal_11799
H3K27ac_chr11-42682 11_internal_11606
H3K27ac_chr11-42690 11_internal_11672
H3K27ac_chr11-42695 11_internal_7856
H3K27ac_chr11-42701 11_internal_8695
H3K27ac_chr11-42760 11_internal_7942
H3K27ac_chr11-42797 11_internal_10758
H3K27ac_chr11-42814 11_internal_11209
H3K27ac_chr11-42866 11_internal_8193
H3K27ac_chr11-42867 11_internal_8193
H3K27ac_chr11-42882 11_internal_10529
H3K27ac_chr11-42960 11_internal_7852
H3K27ac_chr11-42963 11_internal_8556
H3K27ac_chr11-42964 11_internal_9187
H3K27ac_chr11-42972 11_internal_8215
H3K27ac_chr11-43057 11_internal_8470
H3K27ac_chr11-43118 11_internal_8251
H3K27ac_chr11-43141 11_internal_7586
H3K27ac_chr11-43191 11_internal_11196
H3K27ac_chr11-43266 11_internal_9047
H3K27ac_chr11-43317 11_internal_9596
H3K27ac_chr11-43332 11_internal_10042
H3K27ac_chr11-43334 11_internal_10521
H3K27ac_chr11-43357 11_internal_9302
H3K27ac_chr11-43388 11_internal_10599
H3K27ac_chr11-43394 11_internal_8670
H3K27ac_chr11-43396 11_internal_8186
H3K27ac_chr11-43413 11_internal_8307
H3K27ac_chr11-43434 11_internal_8098
H3K27ac_chr11-43498 11_internal_9907
H3K27ac_chr11-43503 11_internal_8003
H3K27ac_chr11-43531 11_internal_9156
H3K27ac_chr11-43533 11_internal_9156
H3K27ac_chr11-43574 11_internal_8212
H3K27ac_chr11-43672 11_internal_8551
H3K27ac_chr11-43673 11_internal_8551
H3K27ac_chr11-43689 11_internal_8958
H3K27ac_chr11-43742 11_internal_8191
H3K27ac_chr11-43758 11_internal_12136
H3K27ac_chr11-43760 11_internal_9684
H3K27ac_chr11-43792 11_internal_10079
H3K27ac_chr11-43828 11_internal_10529
H3K27ac_chr11-43836 11_internal_11148
H3K27ac_chr11-43859 11_internal_11763
H3K27ac_chr11-43898 11_internal_10381
H3K27ac_chr11-43908 11_internal_8215
H3K27ac_chr11-43914 11_internal_11616
H3K27ac_chr11-43923 11_internal_9298
H3K27ac_chr11-43937 11_internal_8198
H3K27ac_chr11-43939 11_internal_8964
H3K27ac_chr11-43956 11_internal_12072
H3K27ac_chr11-44019 11_internal_8470
H3K27ac_chr11-44033 11_internal_11762
H3K27ac_chr11-44045 11_internal_10600
H3K27ac_chr11-44054 11_internal_10917
H3K27ac_chr11-44098 11_internal_7586
H3K27ac_chr11-44127 11_internal_7844
H3K27ac_chr11-44194 11_internal_9644
H3K27ac_chr11-44245 11_internal_8153
H3K27ac_chr11-44281 11_internal_12277
H3K27ac_chr11-44311 11_internal_8331
H3K27ac_chr11-44353 11_internal_10686
H3K27ac_chr11-44371 11_internal_10611
H3K27ac_chr11-44376 11_internal_8307
H3K27ac_chr11-44379 11_internal_10697
H3K27ac_chr11-44421 11_internal_10880
H3K27ac_chr11-44456 11_internal_8003
H3K27ac_chr11-44555 11_internal_11606
H3K27ac_chr11-44566 11_internal_12929
H3K27ac_chr11-44571 11_internal_11672
H3K27ac_chr11-44585 11_internal_8104
H3K27ac_chr11-44593 11_internal_8588
H3K27ac_chr11-44608 11_internal_8977
H3K27ac_chr11-44624 11_internal_8881
H3K27ac_chr11-44715 11_internal_11958
H3K27ac_chr11-44729 11_internal_9684
H3K27ac_chr11-44777 11_internal_11885
H3K27ac_chr11-44821 11_internal_9175
H3K27ac_chr11-44823 11_internal_9478
H3K27ac_chr11-44827 11_internal_10529
H3K27ac_chr11-44839 11_internal_11860
H3K27ac_chr11-44884 11_internal_11096
H3K27ac_chr11-44886 11_internal_8580
H3K27ac_chr11-44894 11_internal_9034
H3K27ac_chr11-44904 11_internal_9540
H3K27ac_chr11-44918 11_internal_7632
H3K27ac_chr11-44940 11_internal_7789
H3K27ac_chr11-45003 11_internal_8470
H3K27ac_chr11-45030 11_internal_10600
H3K27ac_chr11-45038 11_internal_11944
H3K27ac_chr11-45205 11_internal_8090
H3K27ac_chr11-45217 11_internal_12109
H3K27ac_chr11-45252 11_internal_8153
H3K27ac_chr11-45254 11_internal_12291
H3K27ac_chr11-45277 11_internal_10426
H3K27ac_chr11-45286 11_internal_10820
H3K27ac_chr11-45362 11_internal_10549
H3K27ac_chr11-45386 11_internal_10697
H3K27ac_chr11-45410 11_internal_8966
H3K27ac_chr11-45474 11_internal_9907
H3K27ac_chr11-45526 11_internal_8610
H3K27ac_chr11-45527 11_internal_8610
H3K27ac_chr11-45590 11_internal_11606
H3K27ac_chr11-45593 11_internal_11606
H3K27ac_chr11-45655 11_internal_7770
H3K27ac_chr12-12431 12_internal_12272
H3K27ac_chr12-14884 12_internal_13154
H3K27ac_chr12-16354 12_internal_11485
H3K27ac_chr12-18816 12_internal_9011
H3K27ac_chr12-18861 12_internal_9873
H3K27ac_chr12-19228 12_internal_10314
H3K27ac_chr12-21422 12_internal_13669
H3K27ac_chr12-21578 12_internal_8774
H3K27ac_chr12-21973 12_internal_10810
H3K27ac_chr12-22625 12_internal_13923
H3K27ac_chr12-22976 12_internal_10370
H3K27ac_chr12-23026 12_internal_12899
H3K27ac_chr12-23165 12_internal_11067
H3K27ac_chr12-23194 12_internal_12362
H3K27ac_chr12-23657 12_internal_10140
H3K27ac_chr12-24001 12_internal_11846
H3K27ac_chr12-24347 12_internal_14108
H3K27ac_chr12-24446 12_internal_10468
H3K27ac_chr12-24761 12_internal_10623
H3K27ac_chr12-25129 12_internal_8617
H3K27ac_chr12-25350 12_internal_9763
H3K27ac_chr12-25495 12_internal_9403
H3K27ac_chr12-25619 12_internal_9349
H3K27ac_chr12-25760 12_internal_11198
H3K27ac_chr12-25860 12_internal_10812
H3K27ac_chr12-25863 12_internal_8674
H3K27ac_chr12-26010 12_internal_11401
H3K27ac_chr12-26197 12_internal_9305
H3K27ac_chr12-26220 12_internal_12474
H3K27ac_chr12-26475 12_internal_14284
H3K27ac_chr12-26602 12_internal_9617
H3K27ac_chr12-26835 12_internal_9802
H3K27ac_chr12-27167 12_internal_13130
H3K27ac_chr12-27223 12_internal_13211
H3K27ac_chr12-27333 12_internal_9203
H3K27ac_chr12-27472 12_internal_9802
H3K27ac_chr12-27888 12_internal_9232
H3K27ac_chr12-28053 12_internal_9898
H3K27ac_chr12-28151 12_internal_14731
H3K27ac_chr12-28261 12_internal_12272
H3K27ac_chr12-28792 12_internal_12694
H3K27ac_chr12-28874 12_internal_10913
H3K27ac_chr12-28885 12_internal_9873
H3K27ac_chr12-29035 12_internal_13653
H3K27ac_chr12-29107 12_internal_9920
H3K27ac_chr12-29110 12_internal_9401
H3K27ac_chr12-29140 12_internal_9886
H3K27ac_chr12-29148 12_internal_10336
H3K27ac_chr12-29174 12_internal_8693
H3K27ac_chr12-29236 12_internal_12385
H3K27ac_chr12-29488 12_internal_9181
H3K27ac_chr12-29503 12_internal_12213
H3K27ac_chr12-29599 12_internal_9565
H3K27ac_chr12-29645 12_internal_8976
H3K27ac_chr12-29876 12_internal_11127
H3K27ac_chr12-29978 12_internal_9737
H3K27ac_chr12-30042 12_internal_9118
H3K27ac_chr12-30100 12_internal_8857
H3K27ac_chr12-30169 12_internal_8918
H3K27ac_chr12-30194 12_internal_13215
H3K27ac_chr12-30212 12_internal_12899
H3K27ac_chr12-30290 12_internal_9288
H3K27ac_chr12-30323 12_internal_9872
H3K27ac_chr12-30484 12_internal_12879
H3K27ac_chr12-30522 12_internal_13130
H3K27ac_chr12-30554 12_internal_9675
H3K27ac_chr12-30566 12_internal_9763
H3K27ac_chr12-30774 12_internal_12694
H3K27ac_chr12-30835 12_internal_14683
H3K27ac_chr12-30864 12_internal_12385
H3K27ac_chr12-30878 12_internal_8674
H3K27ac_chr12-30930 12_internal_11778
H3K27ac_chr12-30934 12_internal_12494
H3K27ac_chr12-30964 12_internal_9910
H3K27ac_chr12-30988 12_internal_13974
H3K27ac_chr12-31128 12_internal_11161
H3K27ac_chr12-31206 12_internal_9886
H3K27ac_chr12-31264 12_internal_9565
H3K27ac_chr12-31444 12_internal_11266
H3K27ac_chr12-31494 12_internal_9617
H3K27ac_chr12-31713 12_internal_10760
H3K27ac_chr12-31768 12_internal_9353
H3K27ac_chr12-31836 12_internal_9792
H3K27ac_chr12-31849 12_internal_13817
H3K27ac_chr12-31967 12_internal_10673
H3K27ac_chr12-31989 12_internal_13653
H3K27ac_chr12-32032 12_internal_9623
H3K27ac_chr12-32225 12_internal_10352
H3K27ac_chr12-32493 12_internal_10061
H3K27ac_chr12-32636 12_internal_9408
H3K27ac_chr12-32868 12_internal_9700
H3K27ac_chr12-32886 12_internal_12440
H3K27ac_chr12-32949 12_internal_10721
H3K27ac_chr12-32962 12_internal_9107
H3K27ac_chr12-32974 12_internal_10119
H3K27ac_chr12-32975 12_internal_13686
H3K27ac_chr12-33037 12_internal_11846
H3K27ac_chr12-33048 12_internal_10250
H3K27ac_chr12-33178 12_internal_10810
H3K27ac_chr12-33207 12_internal_13926
H3K27ac_chr12-33230 12_internal_14266
H3K27ac_chr12-33295 12_internal_9490
